date,option_code,underlying_price,strike,option_type,mid,bid,ask,close_price,volume,open_interest,expiry,days_to_expiry,iv
2025-06-03,OPT_30D_95_put,100.0138,95,put,0.8748,0.866,0.8835,0.8711,96,35,2025-07-03,30,0.2456
2025-06-03,OPT_60D_100_call,100.0138,100,call,3.9969,3.957,4.0369,3.9823,95,35,2025-08-02,60,0.2318
2025-06-03,OPT_60D_100_put,100.0138,100,put,3.4912,3.4563,3.5261,3.5242,93,26,2025-08-02,60,0.2318
2025-06-03,OPT_60D_105_call,100.0138,105,call,1.8995,1.8805,1.9185,1.903,30,26,2025-08-02,60,0.2247
2025-06-03,OPT_60D_105_put,100.0138,105,put,6.3692,6.3055,6.4329,6.4334,16,18,2025-08-02,60,0.2247
2025-06-03,OPT_60D_110_call,100.0138,110,call,1.2409,1.2285,1.2533,1.2431,72,46,2025-08-02,60,0.2636
2025-06-03,OPT_60D_110_put,100.0138,110,put,10.686,10.5791,10.7929,10.6906,76,29,2025-08-02,60,0.2636
2025-06-03,OPT_60D_120_call,100.0138,120,call,0.1901,0.1851,0.1951,0.1891,62,30,2025-08-02,60,0.2527
2025-06-03,OPT_60D_120_put,100.0138,120,put,19.586,19.3902,19.7819,19.8947,33,25,2025-08-02,60,0.2527
2025-06-03,OPT_60D_80_call,100.0138,80,call,20.4303,20.226,20.6346,20.3514,81,29,2025-08-02,60,0.2344
2025-06-03,OPT_60D_80_put,100.0138,80,put,0.0229,0.0179,0.0279,0.0229,85,17,2025-08-02,60,0.2344
2025-06-03,OPT_60D_90_call,100.0138,90,call,10.7044,10.5974,10.8115,10.7332,18,21,2025-08-02,60,0.19
2025-06-03,OPT_60D_90_put,100.0138,90,put,0.2479,0.2429,0.2529,0.2484,16,35,2025-08-02,60,0.19
2025-06-03,OPT_60D_95_call,100.0138,95,call,7.6824,7.6055,7.7592,7.7043,19,10,2025-08-02,60,0.2806
2025-06-03,OPT_60D_95_put,100.0138,95,put,2.2012,2.1792,2.2232,2.2002,55,42,2025-08-02,60,0.2806
2025-06-03,OPT_90D_100_call,100.0138,100,call,4.5081,4.463,4.5532,4.5074,97,25,2025-09-01,90,0.2089
2025-06-03,OPT_90D_100_put,100.0138,100,put,3.7573,3.7198,3.7949,3.7316,48,21,2025-09-01,90,0.2089
2025-06-03,OPT_90D_105_call,100.0138,105,call,3.002,2.972,3.032,2.9947,19,25,2025-09-01,90,0.2383
2025-06-03,OPT_90D_105_put,100.0138,105,put,7.2144,7.1422,7.2865,7.2372,76,3,2025-09-01,90,0.2383
2025-06-03,OPT_90D_110_call,100.0138,110,call,1.1818,1.17,1.1937,1.183,3,2,2025-09-01,90,0.2077
2025-06-03,OPT_90D_110_put,100.0138,110,put,10.3573,10.2538,10.4609,10.3533,84,13,2025-09-01,90,0.2077
2025-06-03,OPT_90D_120_call,100.0138,120,call,0.2732,0.2682,0.2782,0.2725,44,28,2025-09-01,90,0.2194
2025-06-03,OPT_90D_120_put,100.0138,120,put,19.3751,19.1813,19.5688,19.3665,57,16,2025-09-01,90,0.2194
2025-06-03,OPT_90D_80_call,100.0138,80,call,20.645,20.4385,20.8514,20.7021,18,4,2025-09-01,90,0.2085
2025-06-03,OPT_90D_80_put,100.0138,80,put,0.0416,0.0366,0.0466,0.0415,43,32,2025-09-01,90,0.2085
2025-06-03,OPT_90D_90_call,100.0138,90,call,11.214,11.1018,11.3261,11.1875,55,17,2025-09-01,90,0.1936
2025-06-03,OPT_90D_90_put,100.0138,90,put,0.5369,0.5315,0.5422,0.5313,73,1,2025-09-01,90,0.1936
2025-06-03,OPT_90D_95_call,100.0138,95,call,7.8054,7.7273,7.8835,7.7243,92,0,2025-09-01,90,0.2271
2025-06-03,OPT_90D_95_put,100.0138,95,put,2.0915,2.0705,2.1124,2.0881,55,37,2025-09-01,90,0.2271
2025-06-04,OPT_30D_100_call,99.9494,100,call,2.6988,2.6718,2.7258,2.7028,34,42,2025-07-04,30,0.2277
2025-06-04,OPT_30D_100_put,99.9494,100,put,2.5031,2.478,2.5281,2.5118,9,0,2025-07-04,30,0.2277
2025-06-04,OPT_30D_105_call,99.9494,105,call,1.7907,1.7728,1.8086,1.7898,60,3,2025-07-04,30,0.3166
2025-06-04,OPT_30D_105_put,99.9494,105,put,6.5827,6.5169,6.6485,6.5956,68,46,2025-07-04,30,0.3166
2025-06-04,OPT_30D_110_call,99.9494,110,call,0.2942,0.2892,0.2992,0.2945,58,38,2025-07-04,30,0.2408
2025-06-04,OPT_30D_110_put,99.9494,110,put,10.0739,9.9732,10.1746,10.1223,64,44,2025-07-04,30,0.2408
2025-06-04,OPT_30D_120_call,99.9494,120,call,0.0209,0.0159,0.0259,0.0208,30,10,2025-07-04,30,0.2601
2025-06-04,OPT_30D_120_put,99.9494,120,put,19.776,19.5782,19.9737,19.8075,90,38,2025-07-04,30,0.2601
2025-06-04,OPT_30D_80_call,99.9494,80,call,20.1487,19.9472,20.3502,20.07,76,48,2025-07-04,30,0.2584
2025-06-04,OPT_30D_80_put,99.9494,80,put,0.0036,0.0,0.0072,0.0036,97,43,2025-07-04,30,0.2584
2025-06-04,OPT_30D_90_call,99.9494,90,call,10.5515,10.446,10.657,10.5938,28,31,2025-07-04,30,0.2932
2025-06-04,OPT_30D_90_put,99.9494,90,put,0.3804,0.3754,0.3854,0.3782,75,14,2025-07-04,30,0.2932
2025-06-04,OPT_30D_95_call,99.9494,95,call,5.7404,5.683,5.7978,5.7552,5,24,2025-07-04,30,0.2035
2025-06-04,OPT_30D_95_put,99.9494,95,put,0.557,0.5514,0.5625,0.5563,91,30,2025-07-04,30,0.2035
2025-06-04,OPT_60D_100_call,99.9494,100,call,3.9672,3.9275,4.0068,3.9842,38,41,2025-08-03,60,0.2321
2025-06-04,OPT_60D_100_put,99.9494,100,put,3.5258,3.4905,3.561,3.5272,13,46,2025-08-03,60,0.2321
2025-06-04,OPT_60D_105_call,99.9494,105,call,1.7353,1.7179,1.7526,1.7476,93,13,2025-08-03,60,0.2149
2025-06-04,OPT_60D_105_put,99.9494,105,put,6.2693,6.2066,6.332,6.308,76,46,2025-08-03,60,0.2149
2025-06-04,OPT_60D_110_call,99.9494,110,call,0.7207,0.7135,0.7279,0.7228,73,3,2025-08-03,60,0.2171
2025-06-04,OPT_60D_110_put,99.9494,110,put,10.2301,10.1278,10.3324,10.1999,38,14,2025-08-03,60,0.2171
2025-06-04,OPT_60D_120_call,99.9494,120,call,0.2543,0.2493,0.2593,0.2554,97,18,2025-08-03,60,0.2684
2025-06-04,OPT_60D_120_put,99.9494,120,put,19.7145,19.5173,19.9116,19.6855,86,9,2025-08-03,60,0.2684
2025-06-04,OPT_60D_80_call,99.9494,80,call,20.3553,20.1517,20.5588,20.4625,18,37,2025-08-03,60,0.2176
2025-06-04,OPT_60D_80_put,99.9494,80,put,0.0123,0.0073,0.0173,0.0122,61,2,2025-08-03,60,0.2176
2025-06-04,OPT_60D_90_call,99.9494,90,call,10.9479,10.8385,11.0574,10.9281,14,49,2025-08-03,60,0.2349
2025-06-04,OPT_60D_90_put,99.9494,90,put,0.5558,0.5502,0.5613,0.5502,20,6,2025-08-03,60,0.2349
2025-06-04,OPT_60D_95_call,99.9494,95,call,7.2113,7.1391,7.2834,7.1861,42,28,2025-08-03,60,0.2495
2025-06-04,OPT_60D_95_put,99.9494,95,put,1.7945,1.7765,1.8124,1.8062,88,4,2025-08-03,60,0.2495
2025-06-04,OPT_90D_100_call,99.9494,100,call,4.7168,4.6697,4.764,4.7169,69,33,2025-09-02,90,0.2213
2025-06-04,OPT_90D_100_put,99.9494,100,put,4.0304,3.9901,4.0707,4.0281,97,21,2025-09-02,90,0.2213
2025-06-04,OPT_90D_105_call,99.9494,105,call,2.6075,2.5815,2.6336,2.6192,71,29,2025-09-02,90,0.2187
2025-06-04,OPT_90D_105_put,99.9494,105,put,6.8843,6.8154,6.9531,6.8844,79,43,2025-09-02,90,0.2187
2025-06-04,OPT_90D_110_call,99.9494,110,call,1.0187,1.0085,1.0288,1.0053,38,48,2025-09-02,90,0.197
2025-06-04,OPT_90D_110_put,99.9494,110,put,10.2585,10.1559,10.3611,10.2321,86,24,2025-09-02,90,0.197
2025-06-04,OPT_90D_120_call,99.9494,120,call,0.3761,0.3711,0.3811,0.3762,41,43,2025-09-02,90,0.2359
2025-06-04,OPT_90D_120_put,99.9494,120,put,19.5422,19.3468,19.7376,19.4692,20,41,2025-09-02,90,0.2359
2025-06-04,OPT_90D_80_call,99.9494,80,call,20.7039,20.4969,20.9109,20.8225,39,30,2025-09-02,90,0.2581
2025-06-04,OPT_90D_80_put,99.9494,80,put,0.1649,0.1599,0.1699,0.1642,44,37,2025-09-02,90,0.2581
2025-06-04,OPT_90D_90_call,99.9494,90,call,11.4559,11.3413,11.5704,11.3476,16,17,2025-09-02,90,0.2225
2025-06-04,OPT_90D_90_put,99.9494,90,put,0.8431,0.8347,0.8515,0.8405,58,44,2025-09-02,90,0.2225
2025-06-04,OPT_90D_95_call,99.9494,95,call,7.7035,7.6265,7.7805,7.7153,66,20,2025-09-02,90,0.2237
2025-06-04,OPT_90D_95_put,99.9494,95,put,2.0539,2.0334,2.0744,2.0427,70,20,2025-09-02,90,0.2237
2025-06-05,OPT_30D_100_call,99.9908,100,call,3.503,3.468,3.5381,3.497,98,2,2025-07-05,30,0.2963
2025-06-05,OPT_30D_100_put,99.9908,100,put,3.2659,3.2333,3.2986,3.2705,28,9,2025-07-05,30,0.2963
2025-06-05,OPT_30D_105_call,99.9908,105,call,1.1449,1.1334,1.1563,1.1421,46,30,2025-07-05,30,0.2501
2025-06-05,OPT_30D_105_put,99.9908,105,put,5.8955,5.8365,5.9544,5.9061,42,1,2025-07-05,30,0.2501
2025-06-05,OPT_30D_110_call,99.9908,110,call,0.449,0.444,0.454,0.4495,43,26,2025-07-05,30,0.2691
2025-06-05,OPT_30D_110_put,99.9908,110,put,10.1872,10.0854,10.2891,10.0657,88,44,2025-07-05,30,0.2691
2025-06-05,OPT_30D_120_call,99.9908,120,call,0.018,0.013,0.023,0.0181,92,48,2025-07-05,30,0.2549
2025-06-05,OPT_30D_120_put,99.9908,120,put,19.7316,19.5343,19.9289,19.5772,50,22,2025-07-05,30,0.2549
2025-06-05,OPT_30D_80_call,99.9908,80,call,20.1909,19.989,20.3928,20.1922,29,23,2025-07-05,30,0.2665
2025-06-05,OPT_30D_80_put,99.9908,80,put,0.004,0.0,0.0081,0.0041,85,15,2025-07-05,30,0.2665
2025-06-05,OPT_30D_90_call,99.9908,90,call,10.4288,10.3245,10.5331,10.4159,29,39,2025-07-05,30,0.2553
2025-06-05,OPT_30D_90_put,99.9908,90,put,0.2163,0.2113,0.2213,0.2146,16,16,2025-07-05,30,0.2553
2025-06-05,OPT_30D_95_call,99.9908,95,call,6.2015,6.1395,6.2635,6.1961,98,24,2025-07-05,30,0.2571
2025-06-05,OPT_30D_95_put,99.9908,95,put,0.9768,0.967,0.9865,0.9792,17,44,2025-07-05,30,0.2571
2025-06-05,OPT_60D_100_call,99.9908,100,call,4.2414,4.1989,4.2838,4.2807,73,49,2025-08-04,60,0.2477
2025-06-05,OPT_60D_100_put,99.9908,100,put,3.7586,3.721,3.7962,3.7496,28,26,2025-08-04,60,0.2477
2025-06-05,OPT_60D_105_call,99.9908,105,call,1.3787,1.3649,1.3925,1.3846,16,48,2025-08-04,60,0.189
2025-06-05,OPT_60D_105_put,99.9908,105,put,5.8714,5.8127,5.9301,5.8712,60,11,2025-08-04,60,0.189
2025-06-05,OPT_60D_110_call,99.9908,110,call,1.2097,1.1976,1.2218,1.221,51,49,2025-08-04,60,0.2613
2025-06-05,OPT_60D_110_put,99.9908,110,put,10.6777,10.5709,10.7845,10.7001,61,18,2025-08-04,60,0.2613
2025-06-05,OPT_60D_120_call,99.9908,120,call,0.1092,0.1042,0.1142,0.1095,38,17,2025-08-04,60,0.2292
2025-06-05,OPT_60D_120_put,99.9908,120,put,19.528,19.3328,19.7233,19.6682,48,39,2025-08-04,60,0.2292
2025-06-05,OPT_60D_80_call,99.9908,80,call,20.4185,20.2144,20.6227,20.3072,28,13,2025-08-04,60,0.2462
2025-06-05,OPT_60D_80_put,99.9908,80,put,0.0342,0.0292,0.0392,0.0342,8,7,2025-08-04,60,0.2462
2025-06-05,OPT_60D_90_call,99.9908,90,call,10.9114,10.8023,11.0205,10.9384,25,15,2025-08-04,60,0.2252
2025-06-05,OPT_60D_90_put,99.9908,90,put,0.4778,0.4728,0.4828,0.471,8,15,2025-08-04,60,0.2252
2025-06-05,OPT_60D_95_call,99.9908,95,call,7.2857,7.2128,7.3585,7.218,90,0,2025-08-04,60,0.2528
2025-06-05,OPT_60D_95_put,99.9908,95,put,1.8275,1.8093,1.8458,1.8279,1,12,2025-08-04,60,0.2528
2025-06-05,OPT_90D_100_call,99.9908,100,call,5.2274,5.1751,5.2797,5.2199,24,48,2025-09-03,90,0.2461
2025-06-05,OPT_90D_100_put,99.9908,100,put,4.4996,4.4546,4.5446,4.5167,96,22,2025-09-03,90,0.2461
2025-06-05,OPT_90D_105_call,99.9908,105,call,2.659,2.6325,2.6856,2.6629,68,13,2025-09-03,90,0.2207
2025-06-05,OPT_90D_105_put,99.9908,105,put,6.8944,6.8254,6.9633,6.8256,73,2,2025-09-03,90,0.2207
2025-06-05,OPT_90D_110_call,99.9908,110,call,1.4289,1.4146,1.4432,1.4252,35,15,2025-09-03,90,0.2247
2025-06-05,OPT_90D_110_put,99.9908,110,put,10.6274,10.5211,10.7337,10.52,19,15,2025-09-03,90,0.2247
2025-06-05,OPT_90D_120_call,99.9908,120,call,0.3319,0.3269,0.3369,0.3318,44,28,2025-09-03,90,0.229
2025-06-05,OPT_90D_120_put,99.9908,120,put,19.4567,19.2621,19.6512,19.4921,98,12,2025-09-03,90,0.229
2025-06-05,OPT_90D_80_call,99.9908,80,call,20.6497,20.4432,20.8562,20.4595,80,11,2025-09-03,90,0.224
2025-06-05,OPT_90D_80_put,99.9908,80,put,0.0693,0.0643,0.0743,0.0696,22,25,2025-09-03,90,0.224
2025-06-05,OPT_90D_90_call,99.9908,90,call,11.5836,11.4678,11.6995,11.7108,44,48,2025-09-03,90,0.2307
2025-06-05,OPT_90D_90_put,99.9908,90,put,0.9295,0.9202,0.9388,0.9345,13,28,2025-09-03,90,0.2307
2025-06-05,OPT_90D_95_call,99.9908,95,call,7.8501,7.7716,7.9286,7.8593,71,18,2025-09-03,90,0.2307
2025-06-05,OPT_90D_95_put,99.9908,95,put,2.1592,2.1376,2.1808,2.1703,9,22,2025-09-03,90,0.2307
2025-06-06,OPT_30D_100_call,100.1203,100,call,3.0614,3.0307,3.092,3.0405,70,10,2025-07-06,30,0.2515
2025-06-06,OPT_30D_100_put,100.1203,100,put,2.6948,2.6679,2.7218,2.6772,97,47,2025-07-06,30,0.2515
2025-06-06,OPT_30D_105_call,100.1203,105,call,0.9749,0.9652,0.9847,0.9719,6,15,2025-07-06,30,0.2283
2025-06-06,OPT_30D_105_put,100.1203,105,put,5.5961,5.5401,5.652,5.6165,26,25,2025-07-06,30,0.2283
2025-06-06,OPT_30D_110_call,100.1203,110,call,0.4765,0.4715,0.4815,0.4774,84,17,2025-07-06,30,0.2711
2025-06-06,OPT_30D_110_put,100.1203,110,put,10.0853,9.9845,10.1862,10.0285,6,35,2025-07-06,30,0.2711
2025-06-06,OPT_30D_120_call,100.1203,120,call,0.0481,0.0431,0.0531,0.0481,32,34,2025-07-06,30,0.2873
2025-06-06,OPT_30D_120_put,100.1203,120,put,19.6323,19.4359,19.8286,19.6217,76,15,2025-07-06,30,0.2873
2025-06-06,OPT_30D_80_call,100.1203,80,call,20.3232,20.1199,20.5264,20.244,67,3,2025-07-06,30,0.2843
2025-06-06,OPT_30D_80_put,100.1203,80,put,0.0059,0.0009,0.0109,0.0059,59,36,2025-07-06,30,0.2843
2025-06-06,OPT_30D_90_call,100.1203,90,call,10.6115,10.5054,10.7176,10.5887,3,42,2025-07-06,30,0.2714
2025-06-06,OPT_30D_90_put,100.1203,90,put,0.2696,0.2646,0.2746,0.2676,13,47,2025-07-06,30,0.2714
2025-06-06,OPT_30D_95_call,100.1203,95,call,6.2946,6.2317,6.3576,6.3326,54,6,2025-07-06,30,0.2561
2025-06-06,OPT_30D_95_put,100.1203,95,put,0.9404,0.931,0.9498,0.9332,28,11,2025-07-06,30,0.2561
2025-06-06,OPT_60D_100_call,100.1203,100,call,4.1406,4.0992,4.182,4.1211,50,16,2025-08-05,60,0.2371
2025-06-06,OPT_60D_100_put,100.1203,100,put,3.5284,3.4931,3.5636,3.5185,25,23,2025-08-05,60,0.2371
2025-06-06,OPT_60D_105_call,100.1203,105,call,2.2375,2.2151,2.2599,2.2455,10,38,2025-08-05,60,0.2449
2025-06-06,OPT_60D_105_put,100.1203,105,put,6.6007,6.5347,6.6667,6.6202,11,32,2025-08-05,60,0.2449
2025-06-06,OPT_60D_110_call,100.1203,110,call,1.1203,1.1091,1.1315,1.1218,64,22,2025-08-05,60,0.2513
2025-06-06,OPT_60D_110_put,100.1203,110,put,10.4589,10.3543,10.5635,10.5214,52,1,2025-08-05,60,0.2513
2025-06-06,OPT_60D_120_call,100.1203,120,call,0.1095,0.1045,0.1145,0.1096,43,14,2025-08-05,60,0.2278
2025-06-06,OPT_60D_120_put,100.1203,120,put,19.3989,19.2049,19.5929,19.293,69,39,2025-08-05,60,0.2278
2025-06-06,OPT_60D_80_call,100.1203,80,call,20.5324,20.3271,20.7377,20.6249,44,36,2025-08-05,60,0.2295
2025-06-06,OPT_60D_80_put,100.1203,80,put,0.0186,0.0136,0.0236,0.0186,60,45,2025-08-05,60,0.2295
2025-06-06,OPT_60D_90_call,100.1203,90,call,10.9537,10.8442,11.0633,10.9796,56,13,2025-08-05,60,0.2147
2025-06-06,OPT_60D_90_put,100.1203,90,put,0.3907,0.3857,0.3957,0.3895,47,16,2025-08-05,60,0.2147
2025-06-06,OPT_60D_95_call,100.1203,95,call,7.4186,7.3445,7.4928,7.4258,56,31,2025-08-05,60,0.2557
2025-06-06,OPT_60D_95_put,100.1203,95,put,1.831,1.8127,1.8493,1.825,23,24,2025-08-05,60,0.2557
2025-06-06,OPT_90D_100_call,100.1203,100,call,5.2365,5.1841,5.2889,5.201,34,49,2025-09-04,90,0.243
2025-06-06,OPT_90D_100_put,100.1203,100,put,4.3792,4.3354,4.423,4.3595,93,1,2025-09-04,90,0.243
2025-06-06,OPT_90D_105_call,100.1203,105,call,2.4543,2.4298,2.4789,2.4676,83,48,2025-09-04,90,0.2072
2025-06-06,OPT_90D_105_put,100.1203,105,put,6.5602,6.4946,6.6258,6.5911,97,3,2025-09-04,90,0.2072
2025-06-06,OPT_90D_110_call,100.1203,110,call,1.6511,1.6346,1.6676,1.6599,64,6,2025-09-04,90,0.2371
2025-06-06,OPT_90D_110_put,100.1203,110,put,10.7201,10.6129,10.8273,10.7134,3,18,2025-09-04,90,0.2371
2025-06-06,OPT_90D_120_call,100.1203,120,call,0.4799,0.4749,0.4849,0.4812,45,2,2025-09-04,90,0.2479
2025-06-06,OPT_90D_120_put,100.1203,120,put,19.4752,19.2804,19.6699,19.5605,42,23,2025-09-04,90,0.2479
2025-06-06,OPT_90D_80_call,100.1203,80,call,20.7984,20.5904,21.0064,20.5518,10,32,2025-09-04,90,0.2337
2025-06-06,OPT_90D_80_put,100.1203,80,put,0.0886,0.0836,0.0936,0.0895,86,41,2025-09-04,90,0.2337
2025-06-06,OPT_90D_90_call,100.1203,90,call,11.5118,11.3967,11.6269,11.5232,11,2,2025-09-04,90,0.2141
2025-06-06,OPT_90D_90_put,100.1203,90,put,0.7282,0.7209,0.7355,0.726,26,19,2025-09-04,90,0.2141
2025-06-06,OPT_90D_95_call,100.1203,95,call,7.7386,7.6612,7.816,7.7442,83,35,2025-09-04,90,0.2184
2025-06-06,OPT_90D_95_put,100.1203,95,put,1.9182,1.899,1.9374,1.9238,11,36,2025-09-04,90,0.2184
2025-06-07,OPT_30D_100_call,100.1088,100,call,3.2036,3.1716,3.2357,3.1946,82,12,2025-07-07,30,0.2645
2025-06-07,OPT_30D_100_put,100.1088,100,put,2.8485,2.82,2.877,2.8652,87,12,2025-07-07,30,0.2645
2025-06-07,OPT_30D_105_call,100.1088,105,call,1.2225,1.2103,1.2348,1.2142,10,45,2025-07-07,30,0.2548
2025-06-07,OPT_30D_105_put,100.1088,105,put,5.8551,5.7966,5.9137,5.8616,82,38,2025-07-07,30,0.2548
2025-06-07,OPT_30D_110_call,100.1088,110,call,0.2248,0.2198,0.2298,0.2239,54,4,2025-07-07,30,0.2224
2025-06-07,OPT_30D_110_put,100.1088,110,put,9.845,9.7466,9.9435,9.8687,18,9,2025-07-07,30,0.2224
2025-06-07,OPT_30D_120_call,100.1088,120,call,0.0572,0.0522,0.0622,0.0575,1,2,2025-07-07,30,0.2947
2025-06-07,OPT_30D_120_put,100.1088,120,put,19.6528,19.4563,19.8493,19.6819,57,40,2025-07-07,30,0.2947
2025-06-07,OPT_30D_80_call,100.1088,80,call,20.3104,20.1073,20.5135,20.337,6,48,2025-07-07,30,0.277
2025-06-07,OPT_30D_80_put,100.1088,80,put,0.0047,0.0,0.0095,0.0047,36,23,2025-07-07,30,0.277
2025-06-07,OPT_30D_90_call,100.1088,90,call,10.6752,10.5685,10.782,10.6173,66,35,2025-07-07,30,0.2886
2025-06-07,OPT_30D_90_put,100.1088,90,put,0.3448,0.3398,0.3498,0.3432,12,32,2025-07-07,30,0.2886
2025-06-07,OPT_30D_95_call,100.1088,95,call,6.1333,6.0719,6.1946,6.1364,86,44,2025-07-07,30,0.2377
2025-06-07,OPT_30D_95_put,100.1088,95,put,0.7905,0.7826,0.7984,0.7886,44,22,2025-07-07,30,0.2377
2025-06-07,OPT_60D_100_call,100.1088,100,call,4.5388,4.4934,4.5842,4.558,5,37,2025-08-06,60,0.2622
2025-06-07,OPT_60D_100_put,100.1088,100,put,3.938,3.8986,3.9774,3.9481,85,14,2025-08-06,60,0.2622
2025-06-07,OPT_60D_105_call,100.1088,105,call,1.7002,1.6832,1.7172,1.7092,95,1,2025-08-06,60,0.209
2025-06-07,OPT_60D_105_put,100.1088,105,put,6.0749,6.0141,6.1356,6.0386,71,8,2025-08-06,60,0.209
2025-06-07,OPT_60D_110_call,100.1088,110,call,1.0282,1.0179,1.0385,1.0281,91,10,2025-08-06,60,0.2435
2025-06-07,OPT_60D_110_put,100.1088,110,put,10.3783,10.2745,10.482,10.2955,14,37,2025-08-06,60,0.2435
2025-06-07,OPT_60D_120_call,100.1088,120,call,0.2205,0.2155,0.2255,0.2205,14,32,2025-08-06,60,0.2589
2025-06-07,OPT_60D_120_put,100.1088,120,put,19.5213,19.3261,19.7165,19.4638,68,29,2025-08-06,60,0.2589
2025-06-07,OPT_60D_80_call,100.1088,80,call,20.5143,20.3092,20.7195,20.3776,59,13,2025-08-06,60,0.2183
2025-06-07,OPT_60D_80_put,100.1088,80,put,0.0119,0.0069,0.0169,0.012,74,33,2025-08-06,60,0.2183
2025-06-07,OPT_60D_90_call,100.1088,90,call,11.43,11.3157,11.5443,11.3969,12,6,2025-08-06,60,0.2748
2025-06-07,OPT_60D_90_put,100.1088,90,put,0.8784,0.8696,0.8872,0.8733,67,42,2025-08-06,60,0.2748
2025-06-07,OPT_60D_95_call,100.1088,95,call,7.1878,7.1159,7.2597,7.2017,18,5,2025-08-06,60,0.239
2025-06-07,OPT_60D_95_put,100.1088,95,put,1.6116,1.5955,1.6277,1.6142,61,39,2025-08-06,60,0.239
2025-06-07,OPT_90D_100_call,100.1088,100,call,4.4334,4.389,4.4777,4.4568,18,15,2025-09-05,90,0.2024
2025-06-07,OPT_90D_100_put,100.1088,100,put,3.5875,3.5516,3.6234,3.5843,79,7,2025-09-05,90,0.2024
2025-06-07,OPT_90D_105_call,100.1088,105,call,2.4694,2.4447,2.4941,2.4737,19,4,2025-09-05,90,0.2082
2025-06-07,OPT_90D_105_put,100.1088,105,put,6.5867,6.5209,6.6526,6.5571,16,46,2025-09-05,90,0.2082
2025-06-07,OPT_90D_110_call,100.1088,110,call,1.3484,1.3349,1.3619,1.3557,65,26,2025-09-05,90,0.2176
2025-06-07,OPT_90D_110_put,100.1088,110,put,10.4289,10.3246,10.5332,10.4904,62,13,2025-09-05,90,0.2176
2025-06-07,OPT_90D_120_call,100.1088,120,call,0.5274,0.5221,0.5327,0.5272,89,28,2025-09-05,90,0.2538
2025-06-07,OPT_90D_120_put,100.1088,120,put,19.5341,19.3388,19.7295,19.4803,83,49,2025-09-05,90,0.2538
2025-06-07,OPT_90D_80_call,100.1088,80,call,20.7615,20.5538,20.9691,20.6779,44,20,2025-09-05,90,0.2219
2025-06-07,OPT_90D_80_put,100.1088,80,put,0.063,0.058,0.068,0.0634,98,14,2025-09-05,90,0.2219
2025-06-07,OPT_90D_90_call,100.1088,90,call,11.4412,11.3268,11.5557,11.3639,56,12,2025-09-05,90,0.2082
2025-06-07,OPT_90D_90_put,100.1088,90,put,0.6691,0.6624,0.6758,0.6684,89,5,2025-09-05,90,0.2082
2025-06-07,OPT_90D_95_call,100.1088,95,call,7.9917,7.9118,8.0716,8.0193,16,48,2025-09-05,90,0.2341
2025-06-07,OPT_90D_95_put,100.1088,95,put,2.1827,2.1609,2.2045,2.1856,45,47,2025-09-05,90,0.2341
2025-06-08,OPT_30D_100_call,100.1564,100,call,3.1593,3.1277,3.1909,3.1545,62,7,2025-07-08,30,0.2584
2025-06-08,OPT_30D_100_put,100.1564,100,put,2.7566,2.729,2.7841,2.7491,65,20,2025-07-08,30,0.2584
2025-06-08,OPT_30D_105_call,100.1564,105,call,1.4182,1.4041,1.4324,1.4119,1,45,2025-07-08,30,0.2734
2025-06-08,OPT_30D_105_put,100.1564,105,put,6.0032,5.9432,6.0633,6.0098,26,40,2025-07-08,30,0.2734
2025-06-08,OPT_30D_110_call,100.1564,110,call,0.5248,0.5196,0.5301,0.5216,96,45,2025-07-08,30,0.2782
2025-06-08,OPT_30D_110_put,100.1564,110,put,10.0975,9.9965,10.1985,10.1708,13,48,2025-07-08,30,0.2782
2025-06-08,OPT_30D_120_call,100.1564,120,call,0.0265,0.0215,0.0315,0.0264,27,40,2025-07-08,30,0.265
2025-06-08,OPT_30D_120_put,100.1564,120,put,19.5745,19.3788,19.7703,19.5453,37,4,2025-07-08,30,0.265
2025-06-08,OPT_30D_80_call,100.1564,80,call,20.3546,20.1511,20.5582,20.4302,10,39,2025-07-08,30,0.2473
2025-06-08,OPT_30D_80_put,100.1564,80,put,0.0031,0.0,0.0062,0.0031,91,19,2025-07-08,30,0.2473
2025-06-08,OPT_30D_90_call,100.1564,90,call,10.5347,10.4293,10.64,10.6371,43,15,2025-07-08,30,0.2404
2025-06-08,OPT_30D_90_put,100.1564,90,put,0.1566,0.1516,0.1616,0.1569,25,3,2025-07-08,30,0.2404
2025-06-08,OPT_30D_95_call,100.1564,95,call,6.4582,6.3936,6.5228,6.4715,63,36,2025-07-08,30,0.272
2025-06-08,OPT_30D_95_put,100.1564,95,put,1.0678,1.0571,1.0785,1.0666,25,35,2025-07-08,30,0.272
2025-06-08,OPT_60D_100_call,100.1564,100,call,4.2147,4.1725,4.2568,4.2145,81,21,2025-08-07,60,0.2405
2025-06-08,OPT_60D_100_put,100.1564,100,put,3.5663,3.5306,3.602,3.5691,79,29,2025-08-07,60,0.2405
2025-06-08,OPT_60D_105_call,100.1564,105,call,2.0639,2.0432,2.0845,2.0735,60,31,2025-08-07,60,0.2325
2025-06-08,OPT_60D_105_put,100.1564,105,put,6.3909,6.327,6.4548,6.356,9,0,2025-08-07,60,0.2325
2025-06-08,OPT_60D_110_call,100.1564,110,call,0.918,0.9088,0.9271,0.9164,21,36,2025-08-07,60,0.2327
